Ticket_ID,Date_Created,Date_Closed,Agent_ID,Unit_ID,Priority,Resolution_Time_Hours,SLA_Status,Platform
T4757,2026-01-19 13:36:00,2026-01-19 13:46:12,A27,U02,Low,0.17,Within SLA,Non-Salesforce Native
T4758,2026-02-03 09:43:00,2026-02-03 11:37:36,A33,U03,Low,1.91,Within SLA,Non-Salesforce Native
T4759,2026-02-17 14:26:00,2026-02-17 16:21:12,A21,U01,Low,1.92,Within SLA,Salesforce Core
T4760,2026-04-12 09:32:00,2026-04-12 16:15:12,A33,U03,Medium,6.72,Within SLA,Non-Salesforce Native
T4761,2026-02-07 13:03:00,2026-02-07 13:22:48,A44,U04,Low,0.33,Within SLA,Salesforce Flows
T4762,2026-04-09 15:53:00,2026-04-09 16:10:24,A23,U03,High,0.29,Within SLA,Non-Salesforce Native
T4763,2026-01-25 12:19:00,2026-01-25 14:28:00,A17,U02,Medium,2.15,Out of SLA,Salesforce Core
T4764,2026-01-25 17:44:00,2026-01-25 17:54:48,A49,U04,Medium,0.18,Within SLA,Salesforce Flows
T4765,2026-03-21 12:29:00,2026-03-21 13:29:00,A03,U03,Low,1.0,Within SLA,Non-Salesforce Native
T4766,2026-01-03 17:32:00,2026-01-03 18:11:00,A11,U01,Low,0.65,Within SLA,Salesforce Core
T4767,2026-04-21 09:46:00,2026-04-21 12:38:48,A20,U05,Critical,2.88,Within SLA,Non-Salesforce Native
T4768,2026-02-09 17:15:00,2026-02-09 17:55:12,A25,U05,Low,0.67,Within SLA,Non-Salesforce Native
T4769,2026-03-25 13:25:00,2026-03-25 15:01:00,A32,U02,Low,1.6,Within SLA,Salesforce Core
T4770,2026-03-29 15:11:00,2026-03-29 17:24:48,A36,U01,Low,2.23,Within SLA,Salesforce Core
T4771,2026-01-31 15:02:00,2026-01-31 18:12:48,A40,U05,Medium,3.18,Within SLA,Salesforce Flows
T4772,2026-02-23 09:14:00,2026-02-23 11:57:48,A07,U02,Medium,2.73,Out of SLA,Salesforce Core
T4773,2026-03-19 11:03:00,2026-03-19 11:38:24,A36,U01,Low,0.59,Within SLA,Salesforce Core
T4774,2026-01-11 15:25:00,2026-01-11 20:55:36,A02,U02,High,5.51,Out of SLA,Salesforce Core
T4775,2026-02-19 14:36:00,2026-02-19 17:28:12,A39,U04,Medium,2.87,Within SLA,Salesforce Flows
T4776,2026-02-02 08:52:00,2026-02-02 09:50:48,A47,U02,Low,0.98,Within SLA,Non-Salesforce Native
T4777,2026-01-14 14:59:00,2026-01-14 17:24:48,A08,U03,Medium,2.43,Within SLA,Non-Salesforce Native
T4778,2026-02-21 13:32:00,2026-02-21 13:51:12,A28,U03,Medium,0.32,Within SLA,Non-Salesforce Native
T4779,2026-04-17 08:08:00,2026-04-17 10:05:00,A28,U03,High,1.95,Within SLA,Non-Salesforce Native
T4780,2026-01-17 15:59:00,2026-01-17 23:16:24,A48,U03,Medium,7.29,Within SLA,Non-Salesforce Native
T4781,2026-01-05 12:13:00,2026-01-05 13:12:24,A06,U01,Low,0.99,Within SLA,Salesforce Core
T4782,2026-02-28 16:30:00,2026-02-28 16:46:12,A22,U02,Medium,0.27,Within SLA,Salesforce Core
T4783,2026-04-08 10:11:00,2026-04-08 10:27:48,A36,U01,Medium,0.28,Within SLA,Salesforce Core
T4784,2026-01-19 15:05:00,2026-01-19 15:51:12,A04,U04,High,0.77,Within SLA,Salesforce Flows
T4785,2026-01-27 12:36:00,2026-01-27 14:01:48,A09,U04,Medium,1.43,Within SLA,Salesforce Flows
T4786,2026-04-26 12:16:00,2026-04-26 12:17:12,A24,U04,High,0.02,Within SLA,Salesforce Flows
T4787,2026-02-19 12:12:00,2026-02-19 12:51:00,A25,U05,Low,0.65,Within SLA,Salesforce Flows
T4788,2026-02-04 17:18:00,2026-02-04 17:35:24,A12,U02,Low,0.29,Within SLA,Salesforce Core
T4789,2026-02-02 14:05:00,2026-02-02 14:17:00,A21,U01,Critical,0.2,Within SLA,Salesforce Core
T4790,2026-01-19 16:02:00,2026-01-19 19:46:24,A36,U01,Medium,3.74,Within SLA,Salesforce Core
T4791,2026-03-16 17:46:00,2026-03-16 18:13:36,A27,U02,High,0.46,Within SLA,Non-Salesforce Native
T4792,2026-03-07 17:16:00,2026-03-07 19:06:24,A40,U05,Medium,1.84,Within SLA,Non-Salesforce Native
T4793,2026-02-02 17:53:00,2026-02-02 18:06:48,A12,U02,High,0.23,Within SLA,Salesforce Core
T4794,2026-01-05 10:04:00,2026-01-05 10:58:00,A47,U02,Low,0.9,Within SLA,Salesforce Core
T4795,2026-02-15 11:56:00,2026-02-15 12:20:00,A30,U05,Low,0.4,Within SLA,Salesforce Flows
T4796,2026-04-22 11:17:00,2026-04-22 13:09:48,A23,U03,Low,1.88,Within SLA,Non-Salesforce Native
T4797,2026-04-28 11:16:00,2026-04-28 12:51:24,A39,U04,Low,1.59,Within SLA,Salesforce Flows
T4798,2026-04-14 14:26:00,2026-04-14 15:16:24,A40,U05,Low,0.84,Within SLA,Non-Salesforce Native
T4799,2026-02-07 14:56:00,2026-02-07 16:48:48,A22,U02,Low,1.88,Within SLA,Non-Salesforce Native
T4800,2026-03-23 09:45:00,2026-03-24 02:00:36,A02,U02,Critical,16.26,Out of SLA,Salesforce Core
T4801,2026-03-13 11:08:00,2026-03-13 12:37:24,A24,U04,High,1.49,Within SLA,Salesforce Flows
T4802,2026-04-21 11:57:00,2026-04-21 12:16:48,A22,U02,High,0.33,Within SLA,Salesforce Core
T4803,2026-03-05 15:45:00,2026-03-05 16:31:48,A14,U04,Medium,0.78,Within SLA,Salesforce Flows
T4804,2026-02-21 09:46:00,2026-02-21 10:17:12,A23,U03,Low,0.52,Within SLA,Non-Salesforce Native
T4805,2026-04-19 10:18:00,2026-04-19 10:49:48,A34,U04,Low,0.53,Within SLA,Salesforce Flows
T4806,2026-02-04 17:04:00,2026-02-04 18:02:12,A12,U02,Low,0.97,Within SLA,Salesforce Core
T4807,2026-01-10 13:43:00,2026-01-10 14:02:12,A06,U01,Low,0.32,Within SLA,Salesforce Core
T4808,2026-03-14 11:36:00,2026-03-14 13:45:00,A35,U05,Medium,2.15,Within SLA,Non-Salesforce Native
T4809,2026-02-23 08:42:00,2026-02-23 12:24:00,A16,U01,Low,3.7,Within SLA,Salesforce Core
T4810,2026-01-11 17:22:00,2026-01-11 19:08:48,A30,U05,Low,1.78,Within SLA,Non-Salesforce Native
T4811,2026-03-29 14:49:00,2026-03-29 18:40:36,A33,U03,Medium,3.86,Within SLA,Non-Salesforce Native
T4812,2026-01-29 09:41:00,2026-01-29 11:06:48,A47,U02,Low,1.43,Within SLA,Non-Salesforce Native
T4813,2026-02-14 15:10:00,2026-02-14 15:55:36,A34,U04,Low,0.76,Within SLA,Salesforce Flows
T4814,2026-01-25 13:57:00,2026-01-25 14:08:24,A21,U01,Low,0.19,Within SLA,Salesforce Core
T4815,2026-03-27 14:12:00,2026-03-27 14:22:12,A45,U05,Low,0.17,Within SLA,Salesforce Flows
T4816,2026-03-17 15:08:00,2026-03-17 18:52:24,A50,U05,High,3.74,Within SLA,Non-Salesforce Native
T4817,2026-03-29 15:14:00,2026-03-29 17:28:24,A41,U01,High,2.24,Within SLA,Salesforce Core
T4818,2026-04-09 10:40:00,2026-04-09 12:14:12,A31,U01,Low,1.57,Within SLA,Salesforce Core
T4819,2026-03-04 08:57:00,2026-03-04 10:13:12,A10,U05,High,1.27,Within SLA,Salesforce Flows
T4820,2026-01-19 15:50:00,2026-01-19 18:00:48,A01,U01,Medium,2.18,Within SLA,Salesforce Core
T4821,2026-03-25 15:29:00,2026-03-25 16:11:00,A05,U05,Low,0.7,Within SLA,Salesforce Flows
T4822,2026-03-10 13:03:00,2026-03-10 14:56:24,A39,U04,High,1.89,Within SLA,Salesforce Flows
T4823,2026-03-28 08:12:00,2026-03-28 10:21:00,A27,U02,Low,2.15,Out of SLA,Non-Salesforce Native
T4824,2026-04-07 11:01:00,2026-04-07 14:15:24,A04,U04,Low,3.24,Within SLA,Salesforce Flows
T4825,2026-04-23 12:22:00,2026-04-23 12:47:12,A02,U02,Low,0.42,Within SLA,Non-Salesforce Native
T4826,2026-01-07 11:43:00,2026-01-07 12:52:36,A33,U03,Low,1.16,Within SLA,Non-Salesforce Native
T4827,2026-04-28 14:24:00,2026-04-28 15:14:24,A41,U01,Medium,0.84,Within SLA,Salesforce Core
T4828,2026-03-26 17:26:00,2026-03-26 18:07:24,A15,U05,Low,0.69,Within SLA,Salesforce Flows
T4829,2026-03-21 14:38:00,2026-03-21 16:43:24,A48,U03,Medium,2.09,Within SLA,Non-Salesforce Native
T4830,2026-04-14 09:23:00,2026-04-14 10:59:36,A24,U04,Low,1.61,Within SLA,Salesforce Flows
T4831,2026-03-02 16:51:00,2026-03-02 17:07:48,A31,U01,Low,0.28,Within SLA,Salesforce Core
T4832,2026-02-01 12:43:00,2026-02-01 13:14:48,A33,U03,Low,0.53,Within SLA,Non-Salesforce Native
T4833,2026-01-16 10:10:00,2026-01-16 12:07:00,A11,U01,Medium,1.95,Within SLA,Salesforce Core
T4834,2026-03-28 14:24:00,2026-03-28 16:10:12,A29,U04,Medium,1.77,Within SLA,Salesforce Flows
T4835,2026-02-03 15:39:00,2026-02-03 16:52:12,A21,U01,Low,1.22,Within SLA,Salesforce Core
T4836,2026-01-23 08:07:00,2026-01-23 08:20:48,A42,U02,Low,0.23,Within SLA,Non-Salesforce Native
T4837,2026-03-04 15:10:00,2026-03-04 16:19:00,A46,U01,Medium,1.15,Within SLA,Salesforce Core
T4838,2026-04-22 11:29:00,2026-04-22 18:00:12,A49,U04,Low,6.52,Within SLA,Salesforce Flows
T4839,2026-03-25 13:10:00,2026-03-25 13:19:00,A44,U04,Low,0.15,Within SLA,Salesforce Flows
T4840,2026-01-27 10:57:00,2026-01-27 12:37:48,A29,U04,Critical,1.68,Within SLA,Salesforce Flows
T4841,2026-04-02 14:20:00,2026-04-02 16:01:24,A26,U01,Medium,1.69,Within SLA,Salesforce Core
T4842,2026-01-14 11:59:00,2026-01-14 13:20:00,A40,U05,Medium,1.35,Within SLA,Salesforce Flows
T4843,2026-01-20 13:38:00,2026-01-20 14:50:36,A04,U04,Medium,1.21,Within SLA,Salesforce Flows
T4844,2026-03-29 08:23:00,2026-03-29 15:59:00,A30,U05,Medium,7.6,Within SLA,Non-Salesforce Native
T4845,2026-04-14 13:03:00,2026-04-14 17:08:24,A15,U05,High,4.09,Within SLA,Non-Salesforce Native
T4846,2026-03-02 12:09:00,2026-03-02 14:53:24,A30,U05,High,2.74,Within SLA,Salesforce Flows
T4847,2026-02-21 15:37:00,2026-02-21 16:25:00,A03,U03,Medium,0.8,Within SLA,Non-Salesforce Native
T4848,2026-01-10 12:10:00,2026-01-10 15:13:00,A04,U04,High,3.05,Within SLA,Salesforce Flows
T4849,2026-02-09 15:11:00,2026-02-09 17:33:12,A21,U01,Medium,2.37,Within SLA,Salesforce Core
T4850,2026-04-01 11:00:00,2026-04-01 15:10:48,A01,U01,High,4.18,Out of SLA,Salesforce Core
T4851,2026-03-25 10:13:00,2026-03-25 13:01:36,A09,U04,Low,2.81,Within SLA,Salesforce Flows
T4852,2026-02-02 12:01:00,2026-02-02 12:37:00,A27,U02,Medium,0.6,Within SLA,Salesforce Core
T4853,2026-04-05 16:05:00,2026-04-05 16:49:24,A31,U01,Medium,0.74,Within SLA,Salesforce Core
T4854,2026-04-26 12:36:00,2026-04-26 13:20:24,A16,U01,Critical,0.74,Within SLA,Salesforce Core
T4855,2026-02-13 11:30:00,2026-02-13 11:33:00,A09,U04,Medium,0.05,Within SLA,Salesforce Flows
T4856,2026-04-11 15:24:00,2026-04-11 15:44:24,A41,U01,Medium,0.34,Within SLA,Salesforce Core
T4857,2026-02-19 11:14:00,2026-02-19 11:48:48,A45,U05,Low,0.58,Within SLA,Non-Salesforce Native
T4858,2026-02-09 08:18:00,2026-02-09 09:21:36,A23,U03,Low,1.06,Within SLA,Non-Salesforce Native
T4859,2026-03-04 09:18:00,2026-03-04 10:13:48,A48,U03,High,0.93,Within SLA,Non-Salesforce Native
T4860,2026-01-27 13:38:00,2026-01-27 16:14:36,A06,U01,High,2.61,Within SLA,Salesforce Core
T4861,2026-04-14 15:53:00,2026-04-14 17:17:36,A21,U01,High,1.41,Within SLA,Salesforce Core
T4862,2026-04-12 14:27:00,2026-04-12 22:22:48,A36,U01,Medium,7.93,Out of SLA,Salesforce Core
T4863,2026-01-20 12:17:00,2026-01-20 14:15:12,A42,U02,Medium,1.97,Within SLA,Salesforce Core
T4864,2026-04-20 08:20:00,2026-04-20 11:26:36,A08,U03,Medium,3.11,Within SLA,Non-Salesforce Native
T4865,2026-04-18 15:39:00,2026-04-18 16:15:36,A30,U05,High,0.61,Within SLA,Non-Salesforce Native
T4866,2026-04-12 11:36:00,2026-04-12 13:03:36,A21,U01,Medium,1.46,Within SLA,Salesforce Core
T4867,2026-02-10 15:23:00,2026-02-10 15:36:12,A16,U01,Low,0.22,Within SLA,Salesforce Core
T4868,2026-01-30 15:12:00,2026-01-30 15:31:48,A05,U05,Medium,0.33,Within SLA,Non-Salesforce Native
T4869,2026-02-22 15:16:00,2026-02-22 15:50:12,A49,U04,Low,0.57,Within SLA,Salesforce Flows
T4870,2026-04-18 13:21:00,2026-04-18 15:51:36,A21,U01,Medium,2.51,Within SLA,Salesforce Core
T4871,2026-03-10 09:03:00,2026-03-10 14:09:00,A33,U03,Critical,5.1,Within SLA,Non-Salesforce Native
T4872,2026-04-19 11:34:00,2026-04-19 11:40:00,A08,U03,Low,0.1,Within SLA,Non-Salesforce Native
T4873,2026-04-21 11:05:00,2026-04-21 11:34:24,A22,U02,Medium,0.49,Within SLA,Non-Salesforce Native
T4874,2026-01-16 14:45:00,2026-01-16 18:31:48,A38,U03,High,3.78,Within SLA,Non-Salesforce Native
T4875,2026-04-01 08:14:00,2026-04-01 08:20:00,A47,U02,Medium,0.1,Within SLA,Salesforce Core
T4876,2026-03-08 14:36:00,2026-03-08 14:52:12,A31,U01,Medium,0.27,Within SLA,Salesforce Core
T4877,2026-04-07 15:10:00,2026-04-07 16:01:00,A46,U01,Medium,0.85,Within SLA,Salesforce Core
T4878,2026-02-20 13:18:00,2026-02-20 14:13:12,A36,U01,Low,0.92,Within SLA,Salesforce Core
T4879,2026-04-12 12:42:00,2026-04-12 13:58:12,A25,U05,Low,1.27,Within SLA,Salesforce Flows
T4880,2026-03-17 10:19:00,2026-03-17 12:52:36,A17,U02,High,2.56,Out of SLA,Salesforce Core
T4881,2026-04-10 17:17:00,2026-04-10 17:52:24,A30,U05,Low,0.59,Within SLA,Salesforce Flows
T4882,2026-03-11 13:06:00,2026-03-11 13:47:24,A21,U01,Medium,0.69,Within SLA,Salesforce Core
T4883,2026-01-28 16:43:00,2026-01-28 17:04:00,A21,U01,Low,0.35,Within SLA,Salesforce Core
T4884,2026-03-18 09:28:00,2026-03-18 10:07:00,A39,U04,Low,0.65,Within SLA,Salesforce Flows
T4885,2026-04-03 13:35:00,2026-04-03 13:45:12,A30,U05,Low,0.17,Within SLA,Salesforce Flows
T4886,2026-03-02 11:00:00,2026-03-02 18:49:12,A12,U02,Low,7.82,Out of SLA,Non-Salesforce Native
T4887,2026-04-03 16:30:00,2026-04-03 17:42:00,A07,U02,High,1.2,Within SLA,Non-Salesforce Native
T4888,2026-01-07 09:50:00,2026-01-07 10:01:24,A08,U03,Medium,0.19,Within SLA,Non-Salesforce Native
T4889,2026-01-30 16:27:00,2026-01-30 19:05:24,A04,U04,Medium,2.64,Within SLA,Salesforce Flows
T4890,2026-01-02 14:49:00,2026-01-02 15:39:24,A22,U02,Low,0.84,Within SLA,Non-Salesforce Native
T4891,2026-04-17 12:25:00,2026-04-17 12:42:24,A07,U02,Critical,0.29,Within SLA,Non-Salesforce Native
T4892,2026-04-03 12:37:00,2026-04-03 12:49:00,A45,U05,High,0.2,Within SLA,Non-Salesforce Native
T4893,2026-02-03 17:07:00,2026-02-03 18:11:48,A02,U02,Low,1.08,Within SLA,Salesforce Core
T4894,2026-04-28 13:02:00,2026-04-28 14:12:48,A43,U03,Low,1.18,Within SLA,Non-Salesforce Native
T4895,2026-02-04 10:42:00,2026-02-04 15:12:36,A46,U01,Medium,4.51,Out of SLA,Salesforce Core
T4896,2026-01-20 08:05:00,2026-01-20 10:59:36,A46,U01,Medium,2.91,Within SLA,Salesforce Core
T4897,2026-03-08 11:12:00,2026-03-08 11:34:48,A35,U05,Critical,0.38,Within SLA,Non-Salesforce Native
T4898,2026-01-17 12:20:00,2026-01-17 15:02:00,A24,U04,Medium,2.7,Within SLA,Salesforce Flows
T4899,2026-01-30 17:06:00,2026-01-30 17:20:24,A49,U04,Critical,0.24,Within SLA,Salesforce Flows
T4900,2026-01-19 16:55:00,2026-01-19 17:11:48,A34,U04,Low,0.28,Within SLA,Salesforce Flows
T4901,2026-01-06 17:44:00,2026-01-06 18:47:00,A31,U01,Medium,1.05,Within SLA,Salesforce Core
T4902,2026-01-26 12:21:00,2026-01-26 13:01:48,A04,U04,Low,0.68,Within SLA,Salesforce Flows
T4903,2026-01-17 12:49:00,2026-01-17 14:59:12,A08,U03,Medium,2.17,Within SLA,Non-Salesforce Native
T4904,2026-04-07 11:24:00,2026-04-07 11:39:36,A21,U01,Medium,0.26,Within SLA,Salesforce Core
T4905,2026-04-12 10:36:00,2026-04-12 11:00:36,A46,U01,High,0.41,Within SLA,Salesforce Core
T4906,2026-04-23 15:58:00,2026-04-23 16:05:48,A15,U05,Medium,0.13,Within SLA,Non-Salesforce Native
T4907,2026-03-25 16:56:00,2026-03-25 17:47:00,A12,U02,Medium,0.85,Within SLA,Non-Salesforce Native
T4908,2026-01-27 08:10:00,2026-01-27 08:20:48,A39,U04,Low,0.18,Within SLA,Salesforce Flows
T4909,2026-01-29 15:23:00,2026-01-29 17:34:24,A16,U01,High,2.19,Within SLA,Salesforce Core
T4910,2026-01-27 15:40:00,2026-01-27 18:03:24,A14,U04,Low,2.39,Within SLA,Salesforce Flows
T4911,2026-01-22 10:32:00,2026-01-22 12:45:12,A27,U02,Low,2.22,Out of SLA,Salesforce Core
T4912,2026-02-14 17:05:00,2026-02-14 17:18:48,A03,U03,Medium,0.23,Within SLA,Non-Salesforce Native
T4913,2026-03-04 16:12:00,2026-03-04 17:41:24,A01,U01,Low,1.49,Within SLA,Salesforce Core
T4914,2026-04-26 08:08:00,2026-04-26 08:18:48,A45,U05,Low,0.18,Within SLA,Salesforce Flows
T4915,2026-03-16 16:30:00,2026-03-16 18:04:12,A14,U04,High,1.57,Within SLA,Salesforce Flows
T4916,2026-04-10 17:41:00,2026-04-10 18:57:48,A47,U02,High,1.28,Within SLA,Salesforce Core
T4917,2026-04-18 17:46:00,2026-04-18 18:52:00,A26,U01,Medium,1.1,Within SLA,Salesforce Core
T4918,2026-01-07 11:56:00,2026-01-07 13:05:00,A38,U03,Critical,1.15,Within SLA,Non-Salesforce Native
T4919,2026-02-22 17:53:00,2026-02-22 18:21:48,A30,U05,Medium,0.48,Within SLA,Salesforce Flows
T4920,2026-04-29 13:17:00,2026-04-29 13:39:48,A01,U01,Critical,0.38,Within SLA,Salesforce Core
T4921,2026-01-16 13:18:00,2026-01-16 13:57:00,A48,U03,Low,0.65,Within SLA,Non-Salesforce Native
T4922,2026-02-11 09:45:00,2026-02-11 10:01:12,A40,U05,High,0.27,Within SLA,Salesforce Flows
T4923,2026-03-22 10:23:00,2026-03-22 13:08:36,A20,U05,Medium,2.76,Within SLA,Salesforce Flows
T4924,2026-01-20 11:01:00,2026-01-20 13:28:00,A04,U04,Low,2.45,Within SLA,Salesforce Flows
T4925,2026-04-06 08:00:00,2026-04-06 10:40:12,A33,U03,Low,2.67,Within SLA,Non-Salesforce Native
T4926,2026-04-12 13:56:00,2026-04-12 15:17:36,A17,U02,Medium,1.36,Within SLA,Salesforce Core
T4927,2026-01-24 10:28:00,2026-01-24 11:10:00,A21,U01,Low,0.7,Within SLA,Salesforce Core
T4928,2026-03-14 12:49:00,2026-03-14 13:58:36,A34,U04,Low,1.16,Within SLA,Salesforce Flows
T4929,2026-02-22 09:46:00,2026-02-22 09:53:48,A39,U04,Low,0.13,Within SLA,Salesforce Flows
T4930,2026-01-01 09:58:00,2026-01-01 23:05:12,A22,U02,High,13.12,Out of SLA,Salesforce Core
T4931,2026-02-13 16:51:00,2026-02-13 17:54:36,A11,U01,High,1.06,Within SLA,Salesforce Core
T4932,2026-02-14 12:27:00,2026-02-14 12:29:24,A13,U03,Low,0.04,Within SLA,Non-Salesforce Native
T4933,2026-03-09 12:54:00,2026-03-09 17:24:00,A40,U05,High,4.5,Within SLA,Non-Salesforce Native
T4934,2026-03-13 10:52:00,2026-03-13 12:38:48,A11,U01,Low,1.78,Within SLA,Salesforce Core
T4935,2026-01-20 11:27:00,2026-01-20 12:09:00,A29,U04,Low,0.7,Within SLA,Salesforce Flows
T4936,2026-03-26 09:08:00,2026-03-26 09:21:12,A04,U04,Low,0.22,Within SLA,Salesforce Flows
T4937,2026-01-09 09:10:00,2026-01-09 10:01:00,A13,U03,Medium,0.85,Within SLA,Non-Salesforce Native
T4938,2026-02-03 14:14:00,2026-02-03 15:42:48,A38,U03,Low,1.48,Within SLA,Non-Salesforce Native
T4939,2026-02-21 08:35:00,2026-02-21 16:26:00,A19,U04,Medium,7.85,Within SLA,Salesforce Flows
T4940,2026-01-21 10:13:00,2026-01-21 11:29:48,A02,U02,High,1.28,Within SLA,Salesforce Core
T4941,2026-01-24 15:45:00,2026-01-24 19:35:24,A12,U02,High,3.84,Out of SLA,Non-Salesforce Native
T4942,2026-01-04 14:53:00,2026-01-04 15:38:36,A10,U05,High,0.76,Within SLA,Non-Salesforce Native
T4943,2026-04-08 15:15:00,2026-04-08 17:48:00,A31,U01,Low,2.55,Within SLA,Salesforce Core
T4944,2026-03-02 14:03:00,2026-03-02 14:49:48,A09,U04,Low,0.78,Within SLA,Salesforce Flows
T4945,2026-03-25 16:12:00,2026-03-25 17:07:48,A36,U01,Medium,0.93,Within SLA,Salesforce Core
T4946,2026-03-03 09:42:00,2026-03-03 10:24:36,A04,U04,High,0.71,Within SLA,Salesforce Flows
T4947,2026-03-27 13:07:00,2026-03-27 15:09:24,A28,U03,Medium,2.04,Within SLA,Non-Salesforce Native
T4948,2026-04-07 13:35:00,2026-04-07 19:27:48,A27,U02,Critical,5.88,Out of SLA,Salesforce Core
T4949,2026-01-19 12:41:00,2026-01-19 14:21:12,A33,U03,Medium,1.67,Within SLA,Non-Salesforce Native
T4950,2026-02-02 17:21:00,2026-02-02 17:57:00,A01,U01,Medium,0.6,Within SLA,Salesforce Core
T4951,2026-03-25 14:53:00,2026-03-25 16:05:36,A12,U02,High,1.21,Within SLA,Salesforce Core
T4952,2026-01-14 09:54:00,2026-01-14 11:20:24,A30,U05,Low,1.44,Within SLA,Non-Salesforce Native
T4953,2026-04-08 08:52:00,2026-04-08 11:46:00,A07,U02,Medium,2.9,Out of SLA,Non-Salesforce Native
T4954,2026-01-15 17:38:00,2026-01-15 18:41:36,A03,U03,High,1.06,Within SLA,Non-Salesforce Native
T4955,2026-02-15 13:02:00,2026-02-15 13:12:48,A01,U01,Critical,0.18,Within SLA,Salesforce Core
T4956,2026-04-08 16:30:00,2026-04-08 18:46:12,A43,U03,High,2.27,Within SLA,Non-Salesforce Native
T4957,2026-01-16 10:54:00,2026-01-16 13:36:36,A20,U05,Low,2.71,Within SLA,Salesforce Flows
T4958,2026-01-04 15:33:00,2026-01-04 18:34:48,A39,U04,Medium,3.03,Within SLA,Salesforce Flows
T4959,2026-02-15 13:27:00,2026-02-15 14:56:24,A25,U05,Medium,1.49,Within SLA,Salesforce Flows
T4960,2026-01-13 16:17:00,2026-01-13 16:42:12,A37,U02,High,0.42,Within SLA,Salesforce Core
T4961,2026-03-26 11:53:00,2026-03-26 13:32:36,A50,U05,Low,1.66,Within SLA,Non-Salesforce Native
T4962,2026-04-02 12:27:00,2026-04-02 14:27:00,A35,U05,Low,2.0,Within SLA,Non-Salesforce Native
T4963,2026-02-16 10:30:00,2026-02-16 10:31:12,A12,U02,Low,0.02,Within SLA,Salesforce Core
T4964,2026-02-04 14:20:00,2026-02-04 14:29:36,A26,U01,Medium,0.16,Within SLA,Salesforce Core
T4965,2026-01-04 08:46:00,2026-01-04 11:27:24,A48,U03,Medium,2.69,Within SLA,Non-Salesforce Native
T4966,2026-03-12 14:46:00,2026-03-12 16:50:48,A17,U02,Medium,2.08,Out of SLA,Salesforce Core
T4967,2026-04-21 12:49:00,2026-04-21 14:13:00,A29,U04,High,1.4,Within SLA,Salesforce Flows
T4968,2026-02-17 11:26:00,2026-02-17 12:50:36,A42,U02,Medium,1.41,Within SLA,Non-Salesforce Native
T4969,2026-02-17 14:56:00,2026-02-17 17:19:24,A12,U02,Medium,2.39,Out of SLA,Salesforce Core
T4970,2026-03-28 13:29:00,2026-03-28 14:01:24,A15,U05,Low,0.54,Within SLA,Salesforce Flows
T4971,2026-01-15 17:50:00,2026-01-15 18:48:48,A45,U05,Medium,0.98,Within SLA,Non-Salesforce Native
T4972,2026-03-19 17:39:00,2026-03-19 18:22:48,A10,U05,High,0.73,Within SLA,Non-Salesforce Native
T4973,2026-01-18 11:35:00,2026-01-18 12:38:36,A12,U02,Low,1.06,Within SLA,Non-Salesforce Native
T4974,2026-01-07 08:30:00,2026-01-07 10:45:00,A13,U03,Critical,2.25,Within SLA,Non-Salesforce Native
T4975,2026-01-15 12:18:00,2026-01-15 13:04:48,A28,U03,Low,0.78,Within SLA,Non-Salesforce Native
T4976,2026-02-20 14:31:00,2026-02-20 15:17:12,A03,U03,High,0.77,Within SLA,Non-Salesforce Native
T4977,2026-04-24 16:10:00,2026-04-24 17:35:12,A01,U01,Medium,1.42,Within SLA,Salesforce Core
T4978,2026-03-22 10:49:00,2026-03-22 14:07:00,A19,U04,High,3.3,Within SLA,Salesforce Flows
T4979,2026-02-01 08:58:00,2026-02-01 11:07:36,A06,U01,Low,2.16,Within SLA,Salesforce Core
T4980,2026-03-16 14:44:00,2026-03-16 18:14:36,A45,U05,Low,3.51,Within SLA,Non-Salesforce Native
T4981,2026-04-29 10:58:00,2026-04-29 11:55:00,A20,U05,Low,0.95,Within SLA,Salesforce Flows
T4982,2026-04-05 15:50:00,2026-04-05 18:42:12,A35,U05,Medium,2.87,Within SLA,Salesforce Flows
T4983,2026-03-12 08:44:00,2026-03-12 09:11:00,A36,U01,Low,0.45,Within SLA,Salesforce Core
T4984,2026-01-02 08:00:00,2026-01-02 10:52:12,A46,U01,Medium,2.87,Within SLA,Salesforce Core
T4985,2026-04-07 17:34:00,2026-04-07 20:06:24,A11,U01,Low,2.54,Within SLA,Salesforce Core
T4986,2026-04-15 13:02:00,2026-04-15 13:07:24,A33,U03,Low,0.09,Within SLA,Non-Salesforce Native
T4987,2026-01-21 15:36:00,2026-01-21 16:45:00,A49,U04,Medium,1.15,Within SLA,Salesforce Flows
T4988,2026-03-26 17:52:00,2026-03-26 23:28:36,A07,U02,High,5.61,Out of SLA,Non-Salesforce Native
T4989,2026-04-13 10:10:00,2026-04-13 10:25:36,A02,U02,Low,0.26,Within SLA,Salesforce Core
T4990,2026-01-05 16:29:00,2026-01-05 17:56:36,A39,U04,High,1.46,Within SLA,Salesforce Flows
T4991,2026-03-23 11:48:00,2026-03-23 12:42:36,A36,U01,High,0.91,Within SLA,Salesforce Core
T4992,2026-03-21 13:54:00,2026-03-21 16:00:36,A05,U05,Low,2.11,Within SLA,Non-Salesforce Native
T4993,2026-04-26 11:16:00,2026-04-26 14:43:00,A20,U05,Low,3.45,Within SLA,Salesforce Flows
